employee_id,area,home_lat,home_lon,age,salary_band,has_car,has_transit_pass_already,home_office_days_per_week,eco_affinity,pt_door_to_door_min,ride_min,access_min,egress_min,transfers,origin_station,dest_station,access_mode,egress_mode,first_line,car_min,car_km_oneway,car_monthly_cost_eur,commute_bucket,score_time_competitiveness,score_absolute_time,score_cost_advantage,score_convenience,score_personal_context,adoption_score,adoption_category,monthly_savings_vs_car_eur
E0194,Rahlstedt,53.617932,10.135561,30,mid,False,False,0,0.252,52.066846942611235,0.0,52.066846942611235,0.0,0,(direct),(direct),bus,-,none,28.270683675500067,12.620054082783371,159.01268144307048,46-60 min,0.173,0.357,0.9,0.48,0.6,0.465,Medium,114.91
E0195,Garstedt,53.686883,9.979885,51,junior,True,False,2,0.332,28.83774951741711,0.0,28.83774951741711,0.0,0,(direct),(direct),bus,-,none,15.972926215103175,5.651324855225132,71.20669317583666,<= 30 min,0.194,0.794,0.611,0.597,0.116,0.446,Medium,27.11
E0196,Garstedt,53.70519,10.002308,32,junior,True,False,1,0.315,25.15907954190257,0.0,25.15907954190257,0.0,0,(direct),(direct),bus,-,none,14.025395051595478,4.547723862570771,57.30132066839171,<= 30 min,0.202,0.839,0.555,0.662,0.138,0.459,Medium,13.2
E0197,Winterhude,53.608053,9.994003,38,senior,False,False,2,0.675,50.915800100502544,0.0,50.915800100502544,0.0,0,(direct),(direct),bus,-,none,27.661305935560172,12.274740030150763,154.66172437989962,46-60 min,0.173,0.379,0.9,0.48,0.635,0.475,Medium,110.56
E0198,Bergedorf,53.511167,10.195334,44,senior,False,False,0,0.688,104.97534023829306,0.0,104.97534023829306,0.0,0,(direct),(direct),bus,-,none,56.28106247909633,28.49260207148792,359.0067861007477,> 60 min,0.16,0.007,0.9,0.476,0.688,0.404,Low,314.91
E0199,Henstedt-Ulzburg,53.798624,9.955254,39,mid,True,False,1,0.515,69.57988605446191,0.0,69.57988605446191,0.0,0,(direct),(direct),bus,-,none,37.54229261706807,17.873965816338572,225.211969285866,> 60 min,0.166,0.114,0.953,0.476,0.178,0.362,Low,181.11
E0200,Bad Bramstedt,53.916066,9.882635,33,mid,True,False,0,0.52,120.06461537822642,38.435140967091655,54.12131887307875,27.508155538056023,1,Kaltenkirchen,Norderstedt Mitte,bus,bus,A1,69.3521106776663,35.899529384010904,452.3340702385374,> 60 min,0.245,0.002,0.999,0.409,0.204,0.366,Low,408.23
E0201,Altona,53.53123,9.94395,54,junior,False,False,1,0.581,90.60667403147794,0.0,90.60667403147794,0.0,0,(direct),(direct),bus,-,none,48.674121546076556,24.18200220944338,304.69322783898656,> 60 min,0.162,0.022,0.9,0.476,0.641,0.4,Low,260.59
E0202,Ahrensburg,53.651633,10.200704,29,senior,False,False,2,0.628,57.39795611720366,0.0,57.39795611720366,0.0,0,(direct),(direct),bus,-,none,31.09303559146076,14.2193868351611,179.16427412302986,46-60 min,0.17,0.262,0.9,0.478,0.626,0.449,Medium,135.06
E0203,Volksdorf,53.659039,10.140027,50,senior,False,False,1,0.517,40.099752268979024,0.0,40.099752268979024,0.0,0,(direct),(direct),bus,-,none,21.935162965930076,9.029925680693708,113.77706357674072,31-45 min,0.181,0.601,0.9,0.5,0.628,0.524,Medium,69.68
E0204,Garstedt,53.699365,9.978862,28,mid,True,False,1,0.739,30.00426213997417,0.0,30.00426213997417,0.0,0,(direct),(direct),bus,-,none,16.590491721162795,6.001278641992251,75.61611088910234,31-45 min,0.192,0.777,0.628,0.581,0.223,0.459,Medium,31.52
E0205,Norderstedt-Mitte,53.687247,10.002281,34,mid,True,False,3,0.515,22.446483519973707,0.0,22.446483519973707,0.0,0,(direct),(direct),bus,-,none,12.589314804691963,3.7339450559921126,47.04770770550061,<= 30 min,0.209,0.868,0.512,0.717,0.128,0.465,Medium,2.95
E0206,Quickborn,53.723283,9.884304,38,mid,False,True,1,0.895,59.26108422893432,0.0,59.26108422893432,0.0,0,(direct),(direct),bus,-,none,32.07939753296523,14.778325268680298,186.20689838537174,46-60 min,0.169,0.234,0.9,0.477,0.954,0.492,Medium,142.11
E0207,Norderstedt-Glashuette,53.697424,10.037852,39,mid,False,True,2,0.405,20.38208929624258,0.0,20.38208929624258,0.0,0,(direct),(direct),walk,-,none,8.877471430057776,1.6305671436994063,20.54514601061252,<= 30 min,0.033,0.886,0.9,0.76,0.831,0.606,High,-23.55
E0208,Eimsbuettel,53.582906,9.961037,49,mid,True,False,3,0.502,65.79646003788471,0.0,65.79646003788471,0.0,0,(direct),(direct),bus,-,none,35.539302372997795,16.738938011365416,210.91061894320424,> 60 min,0.167,0.15,0.942,0.477,0.125,0.359,Low,166.81
E0209,Norderstedt-Glashuette,53.70379,10.057562,49,mid,True,False,2,0.166,18.658526577089006,0.0,18.658526577089006,0.0,0,(direct),(direct),bus,-,none,10.583925834929474,2.597557973126702,32.72923046139644,<= 30 min,0.222,0.9,0.453,0.794,0.083,0.469,Medium,-11.37
E0210,Volksdorf,53.654452,10.142026,57,mid,True,False,1,0.565,41.65329073780168,0.0,41.65329073780168,0.0,0,(direct),(direct),bus,-,none,22.757624508247943,9.495987221340503,119.64943898889034,31-45 min,0.179,0.569,0.779,0.494,0.188,0.426,Medium,75.55
E0211,Barmbek,53.582141,10.070947,39,junior,False,True,2,0.658,61.125401197909135,0.0,61.125401197909135,0.0,0,(direct),(direct),bus,-,none,33.0663888694813,15.337620359372739,193.2540165280965,> 60 min,0.169,0.207,0.9,0.477,0.882,0.476,Medium,149.15
E0212,Winterhude,53.592193,10.017666,50,junior,False,True,3,0.702,56.483700051356045,0.0,56.483700051356045,0.0,0,(direct),(direct),bus,-,none,30.609017674247315,13.945110015406813,175.70838619412584,46-60 min,0.171,0.277,0.9,0.478,0.865,0.488,Medium,131.61
E0213,Henstedt-Ulzburg,53.786428,9.968663,36,junior,True,True,0,0.138,62.63663130925168,0.0,62.63663130925168,0.0,0,(direct),(direct),bus,-,none,33.86645186960383,15.790989392775504,198.96646634897135,> 60 min,0.168,0.187,0.93,0.477,0.378,0.402,Low,154.87
E0214,Altona,53.555501,9.948326,29,senior,True,False,0,0.433,79.31516013378837,0.0,79.31516013378837,0.0,0,(direct),(direct),bus,-,none,42.69626124729973,20.79454804013651,262.01130530572004,> 60 min,0.164,0.054,0.974,0.476,0.187,0.354,Low,217.91
E0215,Barmbek,53.597492,10.025866,46,junior,True,True,3,0.71,53.60249638402414,0.0,53.60249638402414,0.0,0,(direct),(direct),bus,-,none,29.083674556248074,13.080748915207243,164.81743633161128,46-60 min,0.172,0.328,0.882,0.479,0.417,0.428,Medium,120.72
E0216,Wandsbek,53.580571,10.065892,29,junior,True,False,1,0.436,61.69513813305401,0.0,61.69513813305401,0.0,0,(direct),(direct),bus,-,none,33.36801430573448,15.508541439916204,195.40762214294415,> 60 min,0.169,0.199,0.926,0.477,0.162,0.371,Low,151.31
E0217,Norderstedt-Glashuette,53.680596,10.068967,40,mid,True,True,2,0.333,17.31136358829632,0.0,17.31136358829632,0.0,0,(direct),(direct),bus,-,none,9.870721899686288,2.1934090764888965,27.636954363760097,<= 30 min,0.229,0.909,0.432,0.819,0.367,0.515,Medium,-16.46
E0218,Norderstedt-Glashuette,53.676672,10.052761,57,senior,False,False,2,0.789,20.39106151588756,0.0,20.39106151588756,0.0,0,(direct),(direct),walk,-,none,8.878738096360596,1.6312849212710048,20.55419000801466,<= 30 min,0.033,0.886,0.9,0.76,0.658,0.58,High,-23.55
E0219,Wedel,53.568706,9.698217,31,mid,True,False,1,0.624,124.58682092754277,0.0,124.58682092754277,0.0,0,(direct),(direct),bus,-,none,66.66361107928736,34.376046278262834,433.1381831061117,> 60 min,0.158,0.001,0.998,0.476,0.2,0.349,Low,389.04
E0220,Fuhlsbuettel,53.635276,10.009965,37,junior,True,True,0,0.627,37.041397361452866,0.0,37.041397361452866,0.0,0,(direct),(direct),bus,-,none,20.316033897239752,8.11241920843586,102.21648202629184,31-45 min,0.183,0.66,0.725,0.514,0.475,0.48,Medium,58.12
E0221,Tangstedt,53.723341,10.098472,34,senior,True,False,0,0.259,32.98045491706725,0.0,32.98045491706725,0.0,0,(direct),(direct),bus,-,none,18.166123191388543,6.894136475120174,86.86611958651419,31-45 min,0.188,0.731,0.671,0.545,0.152,0.442,Medium,42.77
E0222,Poppenbuettel,53.66537,10.075415,61,junior,False,False,2,0.514,23.47622421533182,0.0,23.47622421533182,0.0,0,(direct),(direct),bus,-,none,13.134471643410963,4.042867264599546,50.940127533954275,<= 30 min,0.206,0.857,0.9,0.696,0.603,0.608,High,6.84
E0223,Eimsbuettel,53.568195,9.959084,26,junior,False,True,2,0.85,72.47805946483126,0.0,72.47805946483126,0.0,0,(direct),(direct),bus,-,none,39.07661971667537,18.74341783944938,236.16706477706214,> 60 min,0.165,0.092,0.9,0.476,0.92,0.457,Medium,192.07
E0224,Halstenbek,53.642835,9.873901,52,junior,True,False,0,0.818,63.55623366325303,0.0,63.55623366325303,0.0,0,(direct),(direct),bus,-,none,34.35330017466337,16.066870098975908,202.44256324709644,> 60 min,0.168,0.176,0.933,0.477,0.264,0.383,Low,158.34
E0225,Tangstedt,53.73533,10.073297,39,junior,True,False,2,0.817,34.47194426677683,0.0,34.47194426677683,0.0,0,(direct),(direct),bus,-,none,18.95573520005832,7.341583280033048,92.50394932841641,31-45 min,0.186,0.706,0.691,0.532,0.213,0.447,Medium,48.4
E0226,Wedel,53.579453,9.662181,19,mid,True,True,0,0.776,131.3038232474217,0.0,131.3038232474217,0.0,0,(direct),(direct),bus,-,none,70.21967113098796,36.391146974226515,458.5284518752541,> 60 min,0.157,0.001,0.999,0.476,0.505,0.394,Low,414.43
E0227,Norderstedt-Mitte,53.69804,9.999517,23,senior,False,False,2,0.504,24.22695485477219,0.0,24.22695485477219,0.0,0,(direct),(direct),bus,-,none,13.531917276055864,4.268086456431656,53.777889351038866,<= 30 min,0.204,0.85,0.9,0.68,0.601,0.603,High,9.68
E0228,Ohlsdorf,53.626073,10.036831,32,mid,True,False,3,0.52,39.56734715391908,0.0,39.56734715391908,0.0,0,(direct),(direct),bus,-,none,21.653301434427746,8.870204146175723,111.76457224181411,31-45 min,0.181,0.611,0.755,0.502,0.129,0.422,Medium,67.66
E0229,Eppendorf,53.585972,9.988195,58,mid,True,True,1,0.407,61.48679966301739,0.0,61.48679966301739,0.0,0,(direct),(direct),bus,-,none,33.25771746865627,15.446039898905218,194.62010272620572,> 60 min,0.169,0.202,0.925,0.477,0.406,0.408,Low,150.52
E0230,Norderstedt-Glashuette,53.677099,10.080462,50,mid,True,False,3,0.798,20.99877794771356,0.0,20.99877794771356,0.0,0,(direct),(direct),bus,-,none,11.822882442907177,3.2996333843140677,41.57538064235725,<= 30 min,0.213,0.881,0.489,0.747,0.185,0.478,Medium,-2.52
E0231,Garstedt,53.702552,9.975886,49,mid,True,False,2,0.63,31.30025524913608,0.0,31.30025524913608,0.0,0,(direct),(direct),bus,-,none,17.276605720130867,6.3900765747408235,80.51496484173437,31-45 min,0.19,0.758,0.647,0.564,0.176,0.449,Medium,36.41
E0232,Niendorf,53.622435,9.909628,27,junior,True,True,0,0.575,59.88175360265116,0.0,59.88175360265116,0.0,0,(direct),(direct),bus,-,none,32.40798720140356,14.964526080795347,188.55302861802136,46-60 min,0.169,0.224,0.917,0.477,0.465,0.42,Low,144.45
E0233,Ahrensburg,53.664151,10.231397,39,mid,True,False,0,0.648,64.09742741646338,0.0,64.09742741646338,0.0,0,(direct),(direct),bus,-,none,34.63981451459826,16.22922822493901,204.48827563423154,> 60 min,0.168,0.169,0.935,0.477,0.23,0.377,Low,160.39
E0234,Winterhude,53.594222,10.022946,39,mid,True,True,2,0.344,55.278254052442286,0.0,55.278254052442286,0.0,0,(direct),(direct),bus,-,none,29.97084038070474,13.583476215732686,171.15180031823184,46-60 min,0.171,0.298,0.893,0.478,0.369,0.417,Low,127.05
E0235,Pinneberg,53.666663,9.776538,31,mid,True,False,2,0.549,87.51408009643231,0.0,87.51408009643231,0.0,0,(direct),(direct),bus,-,none,47.036865933405345,23.254224028929695,293.00322276451413,> 60 min,0.162,0.028,0.984,0.476,0.16,0.347,Low,248.9
E0236,Altona,53.554333,9.983728,42,mid,False,True,1,0.73,76.44124080385419,0.0,76.44124080385419,0.0,0,(direct),(direct),bus,-,none,41.17477454321692,19.932372241156255,251.14789023856878,> 60 min,0.164,0.068,0.9,0.476,0.921,0.452,Medium,207.05
E0237,Poppenbuettel,53.6406,10.100232,54,junior,True,False,0,0.323,37.291040907255365,0.0,37.291040907255365,0.0,0,(direct),(direct),bus,-,none,20.448198127370485,8.187312272176609,103.16013462942526,31-45 min,0.183,0.655,0.728,0.513,0.165,0.433,Medium,59.06
E0238,Altona,53.545882,9.925718,49,junior,False,True,3,0.763,86.26715736862143,0.0,86.26715736862143,0.0,0,(direct),(direct),bus,-,none,46.37673037162311,22.88014721058643,288.289854853389,> 60 min,0.162,0.031,0.9,0.476,0.878,0.438,Medium,244.19
E0239,Norderstedt-Mitte,53.725743,9.978293,55,junior,True,False,2,0.201,36.771704657552164,0.0,36.771704657552164,0.0,0,(direct),(direct),bus,-,none,20.173255406939383,8.03151139726565,101.1970436055472,31-45 min,0.184,0.665,0.721,0.516,0.09,0.423,Medium,57.1
E0240,Norderstedt-Glashuette,53.688402,10.056537,42,junior,True,True,0,0.564,11.587270417745298,0.0,11.587270417745298,0.0,0,(direct),(direct),walk,-,none,7.635849941328749,0.9269816334196239,11.67996858108726,<= 30 min,0.433,0.942,0.368,0.901,0.463,0.596,High,-32.42
E0241,Rahlstedt,53.59299,10.15251,31,mid,True,False,2,0.573,64.66400808666302,0.0,64.66400808666302,0.0,0,(direct),(direct),bus,-,none,34.939768987056894,16.399202425998908,206.62995056758623,> 60 min,0.168,0.163,0.938,0.477,0.165,0.367,Low,162.53
E0242,Altona,53.556836,9.920685,45,mid,False,True,1,0.615,82.29312414828262,0.0,82.29312414828262,0.0,0,(direct),(direct),bus,-,none,44.27283043144373,21.687937244484782,273.26800928050824,> 60 min,0.163,0.043,0.9,0.476,0.898,0.444,Medium,229.17
E0243,Quickborn,53.734294,9.942042,38,mid,True,True,1,0.48,47.31218963575934,0.0,47.31218963575934,0.0,0,(direct),(direct),bus,-,none,25.75351216010789,11.193656890727802,141.0400768231703,46-60 min,0.175,0.452,0.834,0.484,0.421,0.446,Medium,96.94
E0244,Bramfeld,53.635808,10.076722,43,junior,True,False,0,0.121,36.28020311492219,0.0,36.28020311492219,0.0,0,(direct),(direct),bus,-,none,19.913048707899982,7.884060934476655,99.33916777440585,31-45 min,0.184,0.674,0.715,0.519,0.124,0.43,Medium,55.24
E0245,Winterhude,53.587452,9.999061,47,junior,True,True,1,0.675,59.89097966878863,0.0,59.89097966878863,0.0,0,(direct),(direct),bus,-,none,32.41287158935869,14.967293900636589,188.587903148021,46-60 min,0.169,0.224,0.917,0.477,0.46,0.42,Low,144.49
E0246,Billstedt,53.554422,10.117615,51,senior,False,False,1,0.536,77.18115708795956,0.0,77.18115708795956,0.0,0,(direct),(direct),bus,-,none,41.56649492891977,20.15434712638787,253.94477379248713,> 60 min,0.164,0.064,0.9,0.476,0.632,0.408,Low,209.84
E0247,Winterhude,53.578805,9.987029,47,junior,True,False,0,0.652,64.8711567623581,0.0,64.8711567623581,0.0,0,(direct),(direct),bus,-,none,35.04943593301311,16.46134702870743,207.41297256171362,> 60 min,0.168,0.16,0.938,0.477,0.23,0.376,Low,163.31
E0248,Niendorf,53.61901,9.92669,39,mid,False,False,1,0.754,57.31323962455244,0.0,57.31323962455244,0.0,0,(direct),(direct),bus,-,none,31.048185683586585,14.193971887365732,178.84404578080822,46-60 min,0.17,0.264,0.9,0.478,0.676,0.457,Medium,134.74
E0249,Fuhlsbuettel,53.64395,10.022518,37,junior,True,True,0,0.405,31.882802274111658,0.0,31.882802274111658,0.0,0,(direct),(direct),bus,-,none,17.585012968647348,6.5648406822334975,82.71699259614206,31-45 min,0.19,0.749,0.656,0.557,0.431,0.486,Medium,38.62
E0250,Niendorf,53.629911,9.959207,26,junior,True,False,1,0.921,47.077964907053556,0.0,47.077964907053556,0.0,0,(direct),(direct),bus,-,none,25.629510833146,11.123389472116067,140.15470734866244,46-60 min,0.175,0.457,0.832,0.484,0.259,0.422,Medium,96.05
E0251,Eimsbuettel,53.5696,9.938348,40,senior,False,True,2,0.095,74.46228002775511,0.0,74.46228002775511,0.0,0,(direct),(direct),bus,-,none,40.12708942645859,19.338684008326535,243.66741850491434,> 60 min,0.165,0.079,0.9,0.476,0.769,0.432,Medium,199.57
E0252,Billstedt,53.534886,10.114584,53,mid,True,False,0,0.631,85.97259838906528,0.0,85.97259838906528,0.0,0,(direct),(direct),bus,-,none,46.22078738244633,22.791779516719586,287.17642191066676,> 60 min,0.162,0.032,0.983,0.476,0.226,0.357,Low,243.08
E0253,Schnelsen,53.636643,9.904616,26,junior,True,False,1,0.339,57.12393971542123,0.0,57.12393971542123,0.0,0,(direct),(direct),bus,-,none,30.94796808463477,14.13718191462637,178.12849212429225,46-60 min,0.17,0.267,0.903,0.478,0.143,0.378,Low,134.03
E0254,Quickborn,53.720417,9.935551,31,junior,True,False,3,0.649,45.31086841677089,0.0,45.31086841677089,0.0,0,(direct),(direct),bus,-,none,24.693989161819882,10.593260525031267,133.47508261539397,46-60 min,0.177,0.494,0.816,0.486,0.155,0.411,Low,89.38
E0255,Quickborn,53.727544,9.896803,31,mid,True,False,2,0.664,56.75640666618519,0.0,56.75640666618519,0.0,0,(direct),(direct),bus,-,none,30.753391764450985,14.026921999855558,176.73921719818003,46-60 min,0.17,0.273,0.901,0.478,0.183,0.385,Low,132.64
E0256,Wandsbek,53.563025,10.071116,60,mid,True,False,2,0.648,70.2654119938374,0.0,70.2654119938374,0.0,0,(direct),(direct),bus,-,none,37.9052181143845,18.07962359815122,227.80325733670534,> 60 min,0.166,0.109,0.955,0.476,0.18,0.361,Low,183.7
E0257,St. Pauli,53.541661,9.963037,44,junior,True,True,3,0.615,84.01904668438624,0.0,84.01904668438624,0.0,0,(direct),(direct),bus,-,none,45.18655412702801,22.205714005315873,279.79199646698,> 60 min,0.163,0.037,0.981,0.476,0.398,0.384,Low,235.69
E0258,Norderstedt-Glashuette,53.692957,10.076367,51,senior,True,False,3,0.765,19.12488332843562,0.0,19.12488332843562,0.0,0,(direct),(direct),bus,-,none,10.830820585642385,2.7374649985306854,34.492058981486636,<= 30 min,0.22,0.896,0.46,0.785,0.178,0.482,Medium,-9.61
E0259,Norderstedt-Mitte,53.713001,9.995819,42,mid,True,True,3,0.258,28.937951681232118,0.0,28.937951681232118,0.0,0,(direct),(direct),bus,-,none,16.02597441947583,5.6813855043696355,71.5854573550574,<= 30 min,0.194,0.792,0.613,0.596,0.327,0.478,Medium,27.49
E0260,Winterhude,53.596789,10.014187,51,junior,True,False,3,0.365,54.49595675334076,0.0,54.49595675334076,0.0,0,(direct),(direct),bus,-,none,29.556682987062754,13.348787026002226,168.19471652762803,46-60 min,0.171,0.312,0.888,0.478,0.098,0.378,Low,124.09
E0261,Garstedt,53.689419,9.980855,37,senior,True,False,0,0.116,28.59055823895257,0.0,28.59055823895257,0.0,0,(direct),(direct),bus,-,none,15.84206024415136,5.5771674716857715,70.27231014324072,<= 30 min,0.195,0.797,0.607,0.601,0.123,0.448,Medium,26.17
E0262,Rahlstedt,53.582159,10.150708,43,mid,True,True,1,0.377,68.80771239945292,0.0,68.80771239945292,0.0,0,(direct),(direct),bus,-,none,37.13349479971036,17.642313719835876,222.29315286993204,> 60 min,0.166,0.121,0.951,0.476,0.4,0.396,Low,178.19
E0263,Bad Bramstedt,53.88977,9.871592,35,mid,True,True,0,0.163,111.63812029419378,38.435140967091655,45.694823789046104,27.508155538056023,1,Kaltenkirchen,Norderstedt Mitte,bus,bus,A1,63.96788250320999,32.848466751819,413.89068107291934,> 60 min,0.235,0.004,0.998,0.409,0.383,0.39,Low,369.79
E0264,Garstedt,53.69327,9.975692,44,senior,True,False,0,0.208,30.244460025065464,0.0,30.244460025065464,0.0,0,(direct),(direct),bus,-,none,16.7176553073876,6.07333800751964,76.52405889474745,31-45 min,0.192,0.774,0.632,0.577,0.142,0.447,Medium,32.42
E0265,Blankenese,53.559981,9.802435,37,mid,True,False,2,0.303,102.72826671363808,0.0,102.72826671363808,0.0,0,(direct),(direct),bus,-,none,55.09143531898487,27.818480014091424,350.512848177552,> 60 min,0.16,0.008,0.994,0.476,0.111,0.336,Low,306.41
E0266,Garstedt,53.679043,9.972228,29,senior,False,False,1,0.759,31.388220023047175,0.0,31.388220023047175,0.0,0,(direct),(direct),bus,-,none,17.323175306319094,6.416466006914153,80.84747168711831,31-45 min,0.19,0.757,0.9,0.563,0.677,0.574,High,36.75
E0267,Ellerau,53.751437,9.925864,50,mid,True,False,2,0.108,56.14574725907583,0.0,56.14574725907583,0.0,0,(direct),(direct),bus,-,none,30.430101490098973,13.84372417772275,174.43092463930665,46-60 min,0.171,0.283,0.898,0.478,0.072,0.37,Low,130.33
E0268,Garstedt,53.679075,9.979386,19,mid,True,False,0,0.264,29.380815969394995,0.0,29.380815969394995,0.0,0,(direct),(direct),bus,-,none,16.26043198379735,5.814244790818498,73.25948436431308,<= 30 min,0.193,0.786,0.619,0.589,0.153,0.45,Medium,29.16
E0269,Norderstedt-Glashuette,53.699067,10.045122,39,mid,True,False,1,0.475,21.458840473793927,0.0,21.458840473793927,0.0,0,(direct),(direct),walk,-,none,9.029483361006202,1.716707237903514,21.630511197584273,<= 30 min,0.024,0.877,0.407,0.738,0.17,0.4,Low,-22.47
E0270,Norderstedt-Mitte,53.688648,10.024633,37,junior,True,True,2,0.425,22.906159395520806,0.0,22.906159395520806,0.0,0,(direct),(direct),walk,-,none,9.233810738191172,1.8324927516416645,23.08940867068497,<= 30 min,0.016,0.863,0.413,0.707,0.385,0.424,Medium,-21.01
E0271,Norderstedt-Mitte,53.706503,10.000168,36,junior,True,False,0,0.662,26.022433361248112,0.0,26.022433361248112,0.0,0,(direct),(direct),bus,-,none,14.482464720660765,4.8067300083744335,60.564798105517866,<= 30 min,0.2,0.829,0.568,0.645,0.232,0.471,Medium,16.46
E0272,Garstedt,53.710485,9.990973,57,mid,True,False,0,0.439,29.271604139824014,0.0,29.271604139824014,0.0,0,(direct),(direct),bus,-,none,16.20261395637742,5.781481241947204,72.84666364853477,<= 30 min,0.194,0.788,0.618,0.591,0.188,0.456,Medium,28.75
E0273,Norderstedt-Mitte,53.691068,10.007976,63,mid,True,False,3,0.7,20.98026561908937,0.0,20.98026561908937,0.0,0,(direct),(direct),bus,-,none,11.813081798341432,3.294079685726811,41.50540404015781,<= 30 min,0.213,0.881,0.489,0.747,0.165,0.475,Medium,-2.59
E0274,Winterhude,53.580848,10.011125,19,senior,True,False,2,0.263,62.19939679694643,0.0,62.19939679694643,0.0,0,(direct),(direct),bus,-,none,33.63497477485399,15.65981903908393,197.31371989245753,> 60 min,0.168,0.193,0.928,0.477,0.103,0.362,Low,153.21
E0275,Barmbek,53.598691,10.057348,43,junior,False,True,0,0.275,52.77277541570469,0.0,52.77277541570469,0.0,0,(direct),(direct),bus,-,none,28.644410514196604,12.831832624711408,161.68109107136374,46-60 min,0.172,0.344,0.9,0.479,0.855,0.501,Medium,117.58
E0276,Fuhlsbuettel,53.64304,10.032399,38,mid,True,False,1,0.579,31.62455297147384,0.0,31.62455297147384,0.0,0,(direct),(direct),bus,-,none,17.448292749603798,6.487365891442153,81.74081023217111,31-45 min,0.19,0.753,0.652,0.56,0.191,0.451,Medium,37.64
E0277,Langenhorn,53.660244,10.015788,29,mid,True,True,0,0.689,25.57494677434364,0.0,25.57494677434364,0.0,0,(direct),(direct),bus,-,none,14.245560057005456,4.6724840323030925,58.87329880701897,<= 30 min,0.201,0.835,0.561,0.654,0.488,0.511,Medium,14.77
E0278,Volksdorf,53.654229,10.160813,41,mid,True,True,3,0.628,46.44736667073483,0.0,46.44736667073483,0.0,0,(direct),(direct),bus,-,none,25.295664708036085,10.93421000122045,137.77104601537766,46-60 min,0.176,0.47,0.827,0.485,0.401,0.445,Medium,93.67
E0279,Bergedorf,53.471114,10.172014,39,junior,True,False,2,0.807,120.19339407003804,0.0,120.19339407003804,0.0,0,(direct),(direct),bus,-,none,64.33767921354955,33.05801822101141,416.53102958474375,> 60 min,0.158,0.002,0.998,0.476,0.211,0.351,Low,372.43
E0280,Billstedt,53.551886,10.08572,42,mid,True,False,3,0.233,76.18612372000325,0.0,76.18612372000325,0.0,0,(direct),(direct),bus,-,none,41.039712557648784,19.855837116000977,250.18354766161232,> 60 min,0.164,0.069,0.969,0.476,0.072,0.339,Low,206.08
E0281,Norderstedt-Mitte,53.712145,9.985436,27,junior,True,False,0,0.383,31.02295300709594,0.0,31.02295300709594,0.0,0,(direct),(direct),bus,-,none,17.1297986508155,6.306885902128782,79.46676236682265,31-45 min,0.191,0.762,0.643,0.567,0.177,0.45,Medium,35.37
E0282,Garstedt,53.699466,9.981725,27,mid,True,False,0,0.536,29.239653710308975,0.0,29.239653710308975,0.0,0,(direct),(direct),bus,-,none,16.18569902310475,5.7718961130926925,72.72589102496792,<= 30 min,0.194,0.788,0.617,0.591,0.207,0.459,Medium,28.63
E0283,Quickborn,53.737193,9.910191,40,junior,True,False,0,0.789,55.58544558632223,0.0,55.58544558632223,0.0,0,(direct),(direct),bus,-,none,30.133471192758826,13.675633675896668,172.312984316298,46-60 min,0.171,0.293,0.894,0.478,0.258,0.399,Low,128.21
E0284,Quickborn,53.728919,9.901779,44,mid,True,False,2,0.351,55.756084066538875,0.0,55.756084066538875,0.0,0,(direct),(direct),bus,-,none,30.223809211697052,13.726825219961661,172.95799777151694,46-60 min,0.171,0.29,0.895,0.478,0.12,0.378,Low,128.86
E0285,Ohlsdorf,53.629037,10.026279,66,junior,True,False,1,0.492,38.58005994945533,0.0,38.58005994945533,0.0,0,(direct),(direct),bus,-,none,21.13061997324106,8.574017984836601,108.03262660894117,31-45 min,0.182,0.631,0.744,0.506,0.173,0.431,Medium,63.93
E0286,Niendorf,53.598702,9.978986,49,mid,True,False,1,0.794,56.73003152953764,0.0,56.73003152953764,0.0,0,(direct),(direct),bus,-,none,30.739428456814043,14.019009458861293,176.63951918165228,46-60 min,0.171,0.273,0.901,0.478,0.234,0.393,Low,132.54
E0287,Norderstedt-Mitte,53.698418,10.005359,38,senior,True,False,1,0.373,22.767329771005496,0.0,22.767329771005496,0.0,0,(direct),(direct),bus,-,none,12.75917458464997,3.830198931301649,48.260506534400776,<= 30 min,0.208,0.864,0.517,0.71,0.15,0.468,Medium,4.16
E0288,Fuhlsbuettel,53.645054,10.025584,48,mid,False,False,1,0.518,31.119835947573268,0.0,31.119835947573268,0.0,0,(direct),(direct),bus,-,none,17.181089619303492,6.33595078427198,79.83297988182694,31-45 min,0.191,0.761,0.9,0.566,0.629,0.569,High,35.73
E0289,Bramfeld,53.599235,10.041283,59,junior,True,False,3,0.261,52.40597977767534,0.0,52.40597977767534,0.0,0,(direct),(direct),bus,-,none,28.450224588181065,12.721793933302603,160.2946035596128,46-60 min,0.172,0.35,0.874,0.479,0.077,0.38,Low,116.19
E0290,Norderstedt-Glashuette,53.700879,10.048905,50,senior,True,False,0,0.64,24.925036099679573,0.0,24.925036099679573,0.0,0,(direct),(direct),walk,-,none,9.518828625837116,1.9940028879743656,25.124436388477005,<= 30 min,0.009,0.842,0.422,0.667,0.228,0.39,Low,-18.98
E0291,Rahlstedt,53.607438,10.146219,44,senior,True,False,1,0.262,57.93809045237067,0.0,57.93809045237067,0.0,0,(direct),(direct),bus,-,none,31.378989063019766,14.381427135711201,181.20598190996114,46-60 min,0.17,0.254,0.908,0.478,0.127,0.374,Low,137.11
